DATE,COMNAM,TICKER,PERMNO
1995-12-12,A M L COMMUNICATIONS INC,AMLJ,82667
1984-04-24,WESTWOOD ONE INC,WONE,82668
1998-12-15,WESTWOOD ONE INC,WON,82668
2008-11-21,WESTWOOD ONE INC,,82668
2009-11-20,WESTWOOD ONE INC,WWON,82668
2011-10-24,WESTWOOD ONE INC,DIAL,82668
2011-12-13,DIAL GLOBAL INC,DIAL,82668
1995-12-07,ALLEGRO NEW MEDIA INC,ANMI,82669
1996-12-30,ALLEGRO NEW MEDIA INC,SPCO,82669
1997-06-19,SOFTWARE PUB CORP HLDGS INC,SPCO,82669
1999-08-02,VIZACOM INC,VIZY,82669
2001-05-23,VIZACOM INC NEW,VIZY,82669
2001-06-21,VIZACOM INC,VIZY,82669
1995-12-14,ATLANTIC PHARMACEUTICALS INC,ATLC,82670
2000-03-30,ATLANTIC TECHNOLOGY VENTURES INC,ATLC,82670
2001-08-23,ATLANTIC TECHNOLOGY VENTURES INC,,82670
2003-02-21,MANHATTAN PHARMACEUTICALS INC,,82670
2005-10-07,MANHATTAN PHARMACEUTICALS INC,MHA,82670
2008-03-26,MANHATTAN PHARMACEUTICALS INC,,82670
2012-04-30,T G THERAPEUTICS INC,,82670
2013-05-30,T G THERAPEUTICS INC,TGTX,82670
1995-12-29,T J T INC,AXLE,82671
1995-12-01,BENCHMARQ MICROELECTRONICS INC,BMRQ,82673
1995-12-15,SCHLOTZSKYS INC,BUNZ,82675
1984-06-13,WESTWORLD COMMUNITY HEALTHCR INC,WCHI,82676
1995-12-11,CARDIOTRONICS SYSTEMS INC,CDIO,82677
1995-12-26,CLEAN DIESEL TECHNOLOGIES INC,CDTI,82678
1998-07-02,CLEAN DIESEL TECHNOLOGIES INC,,82678
2007-10-03,CLEAN DIESEL TECHNOLOGIES INC,CDTI,82678
2018-03-15,C D T I ADVANCED MATERIALS INC,CDTI,82678
1995-12-15,C K S GROUP INC,CKSG,82679
1995-12-29,CLASSIC BANCSHARES INC,CLAS,82680
1995-12-20,CELERITEK INC,CLTK,82681
1995-12-28,COMPLETE MANAGEMENT INC,CMGT,82682
1996-05-06,COMPLETE MANAGEMENT INC,CMI,82682
1978-09-21,OLD TUCSON CORP,OTUC,82684
1979-05-14,WESTWORLD INC,WEST,82684
1985-01-30,WESTWORLD INC,,82684
1988-07-25,WESTWORLD RESOURCES INC,,82684
1989-03-03,WESTWORLD RESOURCES INC,WSTW,82684
1995-12-20,CASTELLE,CSTL,82685
1995-12-08,CITRIX SYSTEMS INC,CTXS,82686
1995-12-20,CITYSCAPE FINANCIAL CORP,CTYS,82687
1995-12-12,CARDIOVASCULAR DIAGNOSTICS INC,CVDI,82688
1998-12-03,PHARMANETICS INC,PHAR,82688
1995-12-27,CHARTWELL RE CORP,CWLR,82689
1996-08-29,CHARTWELL RE CORP,CWL,82689
1995-12-28,D E M INC,DEMI,82690
1995-12-20,DELTAPOINT INC,DTPT,82691
1972-12-14,WETSONS CORP,,82692
1995-12-20,ELCOM INTERNATIONAL INC,ELCO,82693
1995-12-28,EMCOR GROUP INC,EMCG,82694
2000-11-16,EMCOR GROUP INC,EME,82694
1995-12-14,ERGO SCIENCE CORP,ERGO,82695
1995-12-21,ELECTROSTAR INC,ESTR,82696
1995-12-01,EAGLE U S A AIRFREIGHT INC,EUSA,82697
2000-02-28,E G L INC,EAGL,82697
1995-12-20,FOREFRONT GROUP INC,FFGI,82698
1995-12-21,FRENCH FRAGRANCES INC,FRAG,82699
2001-01-25,ELIZABETH ARDEN INC,RDEN,82699
1995-12-15,FUISZ TECHNOLOGIES LTD,FUSE,82700
1995-12-19,GLOBAL PHARMACEUTICAL CORP,GLPC,82702
1999-12-16,IMPAX LABORATORIES INC,IPXL,82702
2005-08-08,IMPAX LABORATORIES INC,,82702
2009-03-16,IMPAX LABORATORIES INC,IPXL,82702
2018-05-07,AMNEAL PHARMACEUTICALS INC,AMRX,82702
1995-12-13,ASCENT ENTERTAINMENT GROUP INC,GOAL,82703
1995-12-14,G T INTERACTIVE SOFTWARE CORP,GTIS,82704
2000-06-27,INFOGRAMES INC,GTIS,82704
2000-10-03,INFOGRAMES INC,IFGM,82704
2003-05-07,ATARI INC,ATAR,82704
1972-12-14,WETTERAU FOODS INC,WETT,82705
1973-09-04,WETTERAU INC,WETT,82705
1995-12-20,GUARANTEE LIFE COS INC,GUAR,82706
1995-12-05,HELP AT HOME INC,HAHI,82707
1995-12-29,H F N C FINANCIAL CORP,HFNC,82708
1995-12-14,HART BREWING INC,HOPS,82710
1996-07-01,PYRAMID BREWERIES INC,PMID,82710
1995-12-11,INTERNATIONAL CUTLERY LTD,ICUT,82711
1995-12-13,INSCI CORP,INSI,82712
1995-12-20,STERLING VISION INC,ISEE,82713
2000-04-19,EMERGING VISION INC,ISEE,82713
1995-12-28,JOACHIM BANCORP INC,JOAC,82714
1995-12-13,KIDDIE ACADEMY INTL INC,KAII,82715
1995-12-06,KINETIKS COM INC,KNET,82716
1996-10-28,KINETIKS COM INC,,82716
2000-07-17,ELINEAR INC,,82716
2004-04-01,ELINEAR INC,ELU,82716
1995-12-13,KENSEY NASH CORP,KNSY,82717
1995-12-18,LEXINGTON GLOBAL ASSET MGRS INC,LGAM,82718
1995-12-06,LEARNING TREE INTERNATIONAL INC,LTRE,82720
1972-12-14,WHAM O MANUFACTURING CO,WHAM,82721
1995-12-13,MOLECULAR DEVICES CORP,MDCC,82722
1995-12-07,MECON INC,MECN,82723
1995-12-01,META GROUP INC,METG,82724
1995-12-06,AVALON CAPITAL INC,MIST,82725
1998-10-23,AVALON CAPITAL INC,,82725
1998-11-18,AVALON CAPITAL INC,MIST,82725
1995-12-14,MORROW SNOWBOARDS INC,MRRW,82726
1999-04-27,MORROW SNOWBOARDS INC,,82726
2000-11-01,GRANITE BAY TECHNOLOGIES INC,,82726
2001-10-11,INTERNATIONAL DISPLAYWORKS INC,,82726
2005-02-08,INTERNATIONAL DISPLAYWORKS INC,IDWK,82726
1995-12-12,METATOOLS INC,MTLS,82727
1997-05-30,METACREATIONS CORP,MCRE,82727
2000-12-01,VIEWPOINT CORP,VWPT,82727
2008-01-02,ENLIVEN MARKETING TECH CORP,ENLV,82727
1995-12-08,NEUROMEDICAL SYSTEMS INC,NSIX,82729
1995-12-19,N U C O 2 INC,NUCO,82730
1995-12-01,OBJECTIVE SYSTEMS INTEGR INC,OSII,82732
1997-01-30,OBJECTIVE SYSTEMS INTEGRATORS IN,OSII,82732
1995-12-04,PATRIOT BANK CORP,PBIX,82733
1999-01-25,PATRIOT BANK CORP NEW,PBIX,82733
1995-12-05,PHARMACOPEIA INC,PCOP,82734
2004-02-27,PHARMACOPEIA INC,ACCL,82734
2004-05-14,ACCELRYS INC,ACCL,82734
1995-12-29,PEEKSKILL FINANCIAL CORP,PEEK,82735
1995-12-12,PHYSIO CONTROL INTL CORP,PHYS,82736
1995-12-04,PENN OCTANE CORP,POCC,82737
1995-12-06,QUINTEL ENTERTAINMENT INC,QTEL,82738
1998-09-01,QUINTEL COMMUNICATIONS INC,QTEL,82738
2000-10-03,TRAFFIX INC,TRFX,82738
1995-12-21,REGENT ASSISTED LIVING INC,RGNT,82739
1995-12-01,RAYTEL MEDICAL CORP,RTEL,82740
2001-05-23,RAYTEL MEDICAL CORP,RTLC,82740
2001-06-12,RAYTEL MEDICAL CORP,RTEL,82740
1995-12-14,S C & T INTERNATIONAL INC,SCTI,82741
1995-12-12,SAFETY FUND CORP,SFCO,82742
1995-12-06,SPACETEC IMC CORP,SIMC,82744
1999-02-19,LABTEC INC,LABT,82744
1995-12-13,SMITH MIDLAND CORP,SMID,82745
1999-10-05,SMITH MIDLAND CORP,,82745
2020-11-17,SMITH MIDLAND CORP,SMID,82745
1995-12-14,SYNAPTIC PHARMACEUTICAL CORP,SNAP,82746
1995-12-21,SPACEHAB INC,SPAB,82747
2009-02-17,ASTROTECH CORP,SPAB,82747
2009-05-04,ASTROTECH CORP,ASTC,82747
1983-10-20,WHEELED COACH INDS,WHCO,82748
1995-12-13,S Q A INC,SQAX,82749
1995-12-08,SOURCE MEDIA INC,SRCM,82750
1995-12-14,EXTENDED STAY AMERICA INC,STAY,82751
1997-06-30,EXTENDED STAY AMERICA INC,ESA,82751
1995-12-14,TECHFORCE CORP,TFRC,82753
1995-12-06,TERRACE HOLDINGS INC,THIS,82754
1995-12-14,TOLLGRADE COMMUNICATIONS INC,TLGD,82755
1995-12-19,UNISON HEALTHCARE CORP,UNHC,82757
1995-12-21,VACATION BREAK USA INC,VBRK,82758
1995-12-11,VISIONEER INC,VSNR,82759
1999-03-03,SCANSOFT INC,SSFT,82759
2005-10-18,NUANCE COMMUNICATIONS INC,SSFT,82759
2005-11-21,NUANCE COMMUNICATIONS INC,NUAN,82759
1995-12-05,WESTERN PACIFIC AIRLINES INC,WPAC,82761
1995-12-01,WESTELL TECHNOLOGIES INC,WSTL,82762
1995-12-20,XATA CORP,XATA,82763
2012-08-14,X R S CORP,XRSC,82763
1972-12-14,WHITEHALL CEMENT MFG CO,,82764
1995-12-21,ZYDECO ENERGY INC,ZNRG,82765
1995-12-15,ZORAN CORP,ZRAN,82766
1995-12-14,BLONDER TONGUE LABORATORIES INC,BDR,82768
1995-12-13,BRISTOL HOTEL CO,BH,82769
1998-07-31,BRISTOL HOTELS & RESORTS INC,BH,82769
1995-12-14,CAPMAC HOLDINGS INC,KAP,82770
1995-12-27,CASTLE & COOKE INC NEW,CCS,82771
1984-02-01,WHITING PETROLEUM CORP,WPCO,82772
1995-12-15,CULLIGAN WATER TECHNOLOGIES INC,CUL,82773
1996-01-02,HOST MARRIOTT SERVICES CORP,HMS,82774
1995-12-20,I T T HARTFORD GROUP INC,HIG,82775
1997-05-05,HARTFORD FINANCIAL SVCS GRP INC,HIG,82775
1995-12-20,I T T CORP NEV,ITT,82776
1995-12-15,M S C INDUSTRIAL DIRECT INC,MSM,82777
1995-12-13,NOVAVAX INC,NOX,82779
2001-07-10,NOVAVAX INC,NVAX,82779
1995-12-08,PIEDMONT BANCORP INC,PDB,82781
1995-12-15,UNITED TRANSNET INC,UT,82783
1996-02-09,CONTIFINANCIAL CORP,CFN,82791
1996-01-30,FURRS BISHOPS INC,CHI,82792
2000-02-15,FURRS RESTAURANT GROUP INC,FRG,82792
1996-01-24,HIGHLANDS INSURANCE GROUP INC,HIC,82795
1996-01-31,PITTSTON CO,PZX,82797
1975-02-12,WHITLOCK CORP,WHTL,82799
1996-01-12,SOUTHERN PERU COPPER CORP,PCU,82800
2005-10-21,SOUTHERN COPPER CORP,PCU,82800
2010-02-17,SOUTHERN COPPER CORP,SCCO,82800
1981-06-17,WHITMAN MEDICAL CORP,WHIT,82801
1995-05-01,WHITMAN MEDICAL CORP,WIX,82801
1996-03-20,WHITMAN EDUCATION GROUP INC,WIX,82801
1996-01-25,WORLD COLOR PRESS INC DEL,WRC,82803
1996-01-03,4FRONT SOFTWARE INTL INC,FFST,82804
1997-12-31,4FRONT TECHNOLOGIES INC,FFTI,82804
1996-01-26,MOYCO TECHNOLOGIES INC,MOYC,82806
1996-01-30,AAVID THERMAL TECHNOLOGIES INC,AATT,82807
1996-01-18,NOR WESTER BREWING INC,ALES,82808
1996-01-02,AREA BANCSHARES CORP NEW,AREA,82809
1996-01-25,BELL TECHNOLOGY GROUP LTD,BELT,82810
1998-06-01,GLOBIX CORP,GBIX,82810
2002-01-14,GLOBIX CORP,,82810
2005-04-13,GLOBIX CORP,GEX,82810
2007-03-01,NEON COMMUNICATIONS GROUP INC,NGI,82810
1996-01-10,BALLY TOTAL FITNESS HOLDING CORP,BFIT,82811
1998-04-02,BALLY TOTAL FITNESS HOLDING CORP,BFT,82811
1996-01-09,BROADWAY FINANCIAL CORP DEL,BYFC,82812
1996-01-18,CAPITAL CORP OF THE WEST,CCOW,82813
1996-01-26,CHASE FEDERAL SVGS BK MIAMI FL,CHFB,82814
1996-01-31,CONCORD ENERGY INC,CODE,82815
1996-01-02,COLONELS INTERNATIONAL INC,COLO,82816
2001-03-12,COLONELS INTERNATIONAL INC,SPRI,82816
2001-04-24,SPORTS RESORTS INTL INC,SPRI,82816
1996-01-17,ECHOCATH INC,ECHTA,82817
1972-12-14,WHITNEY FIDALGO SEAFOODS INC,WFID,82820
1996-01-23,F Y I INC,FYII,82821
2002-02-14,SOURCECORP INC,SRCP,82821
1996-01-31,GIBBS CONSTRUCTION INC,GBSE,82822
1996-01-25,HYBRIDON INC,HYBN,82824
1997-12-03,HYBRIDON INC,,82824
2003-12-05,HYBRIDON INC,HBY,82824
2005-09-13,IDERA PHARMACEUTICALS INC,IDP,82824
2007-12-10,IDERA PHARMACEUTICALS INC,IDRA,82824
2023-01-18,ACERAGEN INC,ACGN,82824
1996-01-25,L C A VISION INC,LCAV,82825
1996-01-05,LITTLE FALLS BANCORP INC,LFBI,82826
1996-01-24,K & G MENS CENTER INC,MENS,82827
1983-06-30,WICAT SYSTEMS INC,WCAT,82828
1996-01-24,NATIONAL ENVIRONMENTAL SVCS CO,NESC,82829
2000-01-04,N E S C O INC,NESC,82829
1996-01-25,NEOPHARM INC,NPRM,82831
1996-12-02,NEOPHARM INC,NEO,82831
2000-04-14,NEOPHARM INC,NEOL,82831
2009-02-04,NEOPHARM INC,,82831
2009-02-06,NEOPHARM INC,NEOL,82831
2009-02-12,NEOPHARM INC,,82831
2011-05-02,INSYS THERAPEUTICS INC,,82831
2013-05-02,INSYS THERAPEUTICS INC,INSY,82831
1996-01-26,OMNIPOINT CORP,OMPT,82832
1996-01-23,PARAMOUNT FINANCIAL CORP,PARA,82834
2000-02-14,5 B TECHNOLOGIES CORP,FIVE,82834
1996-01-24,PHYMATRIX CORP,PHMX,82835
1999-06-28,INNOVATIVE CLINICAL SOLUTIONS LT,ICSL,82835
1981-06-22,WICKLUND PETROLEUM CORP,WICK,82836
1987-03-12,WICKLUND HOLDING CO,WICK,82836
1996-01-24,PHARMACEUTICAL PRODUCT DEV INC,PPDI,82837
1996-01-26,PREMIERE RADIO NETWORKS INC DEL,PRNIA,82838
1996-01-25,PERFORMANCE TECHNOLOGIES INC,PTIX,82839
1996-01-23,RED BRICK SYSTEM INC,REDB,82840
1996-01-23,ALRENCO INC,RNCO,82841
1998-06-24,HOME CHOICE HOLDINGS INC,HMCH,82841
1996-01-16,ROADWAY EXPRESS INC DEL,ROAD,82843
2001-05-30,ROADWAY CORP,ROAD,82843
1983-09-06,WIDERGREN COMMUNICATIONS INC,WIDE,82844
1983-12-23,WIDCOM INC,WIDE,82844
1996-01-11,SAGEBRUSH INC,SAGE,82845
1996-01-29,STOCKER & YALE INC NEW,STKR,82846
1999-06-21,STOCKER & YALE INC NEW,,82846
2000-05-16,STOCKERYALE INC,STKR,82846
1996-01-29,TECH ELECTRO INDUSTRIES INC,TELE,82847
1996-01-18,TITAN PHARMACEUTICALS INC DEL,TYTN,82848
1996-01-19,TITAN PHARMACEUTICALS INC DEL,TTNP,82848
1998-11-16,TITAN PHARMACEUTICALS INC DEL,TTP,82848
2008-12-26,TITAN PHARMACEUTICALS INC DEL,,82848
2015-10-12,TITAN PHARMACEUTICALS INC DEL,TTNP,82848
2024-01-09,TITAN PHARMACEUTICALS INC,TTNP,82848
1996-01-19,USABANC COM INC,USAB,82849
1999-09-17,USABANCSHARES COM INC,USAB,82849
1996-01-10,U S C I INC,USCM,82850
1996-01-24,WILMAR INDUSTRIES INC,WLMR,82851
1972-12-14,WIEN CONSOLIDATED AIRLINES INC,WCON,82852
1973-05-07,WIEN AIR ALASKA INC,WCON,82852
1996-01-31,HEARTSTREAM INC,HTST,82853
1996-02-27,EL PASO ELECTRIC CO,EE,82855
1996-02-23,MOSSIMO INC,MGX,82857
2000-05-31,MOSSIMO INC,,82857
2002-04-16,MOSSIMO INC,MOSS,82857
1996-02-01,RED ROOF INNS INC,RRI,82858
1996-02-29,REVLON INC,REV,82859
1996-02-08,T B WOODS CORP,TBW,82861
2001-02-21,T B WOODS CORP,TBWC,82861
1996-03-08,360 COMMUNICATIONS CO,XO,82862
1984-08-08,WILAND SERVICES INC,WSVS,82887
1981-06-23,WILDERNESS EXPERIENCE INC,WLDR,82895
1979-08-27,WILDLIFE VACCINES INC,WILD,82908
1972-12-14,WILEY JOHN & SONS INC,WILL,82916
1982-09-28,WILEY JOHN & SONS INC,WILLA,82924
1995-07-12,WILEY JOHN & SONS INC,JW,82924
2022-04-01,WILEY JOHN & SONS INC,WLY,82924
1982-09-28,WILEY JOHN & SONS INC,WILLB,82932
1995-07-12,WILEY JOHN & SONS INC,JW,82932
2022-04-01,WILEY JOHN & SONS INC,WLYB,82932
1972-12-14,WILLAMETTE INDUSTRIES INC,WMTT,82959
1996-12-31,WILLAMETTE INDUSTRIES INC,WLL,82959
1972-12-14,WILLIAM PENN RACING ASSN,,82967
1972-12-14,WILLIAMS W W CO,WWWM,82975
1982-12-01,WILLIAMS A L CORP,ALWC,82983
1989-02-06,WILLIAMS A L CORP,ALW,82983
1983-03-03,WILLIAMS INDUSTRIES INC,WMSI,82991
1994-05-05,WILLIAMS INDUSTRIES INC,,82991
1998-03-05,WILLIAMS INDUSTRIES INC,WMSI,82991
1982-01-20,WILLIAMS T E PHARMACEUTICALS,TEWP,83003
1983-07-07,WILLIAMS SONOMA INC,WSGC,83011
1998-06-01,WILLIAMS SONOMA INC,WSM,83011
1972-12-14,WILMINGTON TRUST CO DE,WILM,83030
1991-08-23,WILMINGTON TRUST CORP,WILM,83030
1999-01-12,WILMINGTON TRUST CORP,WL,83030
1972-12-14,WILSON H J INC,WILN,83038
1981-07-10,WILSON FOODS CORP,WILF,83046
1972-12-14,WILSON FREIGHT CO,WILS,83054
1972-12-14,WILTEK INC,WLTK,83062
1984-01-27,WILTON ENTERPRISES INC,WLTN,83089
1973-12-24,WINCHESTER CORP,,83097
1996-02-06,AMERICAN BANCSHARES INC FL,ABAN,83106
1996-02-01,AMERICAN HEALTHCHOICE INC,AHIC,83108
1996-02-07,AUTOLOGIC INFORMATION INTL INC,AIII,83109
1980-05-22,WINCO PETROLEUM CORP,WNCO,83110
1996-02-28,ALEXION PHARMACEUTICALS INC,ALXN,83111
1996-02-20,ANDERSONS INC,ANDE,83112
1996-02-05,ARTHROCARE CORP,ARTC,83113
2009-01-16,ARTHROCARE CORP,,83113
2010-01-22,ARTHROCARE CORP,ARTC,83113
1996-02-09,SUNBASE ASIA INC,ASIA,83114
1998-01-30,SUNBASE ASIA INC,SNBS,83114
1996-02-01,BOATMENS BANCSHARES INC,BOATZ,83115
1996-02-07,COMPANY DOCTOR,CDOC,83117
1983-03-29,WINCOM CORP,WNMC,83118
1996-02-16,COHR INC,CHRI,83119
1996-02-23,COLUMBUS MCKINNON CORP NY,CMCO,83120
1996-02-01,CONNECTIVE THERAPEUTIC INC,CNCT,83121
1997-06-03,CONNETICS CORP,CNCT,83121
1996-02-14,COTELLIGENT GROUP INC,COTL,83122
1998-02-20,COTELLIGENT GROUP INC,CGZ,83122
1998-09-10,COTELLIGENT INC,CGZ,83122
1996-02-01,CONCEPTUS INC,CPTS,83123
1996-02-28,C S G SYSTEMS INTERNATIONAL INC,CSGS,83124
1996-02-02,CHILDTIME LEARNING CENTERS INC,CTIM,83125
2004-08-18,LEARNING CARE GROUP INC,LCGI,83125
1981-06-24,WIND BARON CORP,WNBR,83126
1996-02-08,CELLULARVISION USA INC,CVUS,83127
1999-01-06,SPEEDUS COM INC,SPDE,83127
2002-06-06,SPEEDUS CORP,SPDE,83127
1996-02-15,CYBERCASH INC,CYCH,83128
1996-02-16,CYLINK CORP,CYLK,83129
1996-02-06,DOCUMENTUM INC,DCTM,83130
1996-02-06,DIGITAL GENERATION SYSTEM INC,DGIT,83131
2006-09-08,D G FASTCHANNEL INC,DGIT,83131
2011-11-07,DIGITAL GENERATION INC,DGIT,83131
1996-02-13,DIGITAL DATA NETWORKS INC,DIDA,83132
1996-02-14,DIGNITY PARTNERS INC,DPNR,83133
1997-08-01,POINT WEST CAPTIAL CORP,PWCC,83133
1996-02-29,ENGINEERING ANIMATION INC,EAII,83134
1996-02-06,ECOTYRE TECHNOLOGIES INC,ETTI,83135
1997-06-02,ECOTYRE TECHNOLOGIES INC,ETTCD,83135
1997-06-30,ECOTYRE TECHNOLOGIES INC,ETTI,83135
1996-02-07,ENDOVASCULAR TECHNOLOGIES INC,EVTI,83136
1996-02-08,GLOBE BUSINESS RESOURCES INC,GLBE,83137
1996-02-16,GENSYM CORP,GNSM,83138
1996-02-09,HELPMATE ROBOTICS INC,HELP,83139
1997-09-29,HELPMATE ROBOTICS INC,,83139
2002-11-08,PAINCARE HOLDINGS INC,,83139
2003-06-16,PAINCARE HOLDINGS INC,PRZ,83139
1996-02-29,INDUS GROUP INC,IGRP,83140
1996-02-21,IMPATH INC,IMPH,83141
1977-03-14,SAVE WAY BARBER & BEAUTY SUPPL,SWBB,83142
1977-07-05,SAVE WAY INDUSTRIES INC,SWBB,83142
1983-05-17,WINDMERE CORP,SWBB,83142
1984-02-15,WINDMERE CORP,WDMR,83142
1989-03-01,WINDMERE CORP,WND,83142
1996-06-24,WINDMERE DURABLE HOLDINGS INC,WND,83142
2000-05-12,APPLICA INC,APN,83142
1996-02-01,IRON MOUNTAIN INC DEL,IMTN,83143
1999-04-26,IRON MOUNTAIN INC DEL,IRM,83143
2000-02-02,IRON MOUNTAIN INC,IRM,83143
2015-01-21,IRON MOUNTAIN INC NEW,IRM,83143
1996-02-28,INTEGRATED PACKAGING ASSM CORP,IPAC,83144
1996-02-16,IRIDEX CORP,IRIX,83145
1996-02-02,INTERCARDIA INC,ITRC,83146
1999-07-23,INCARA PHARMACEUTICALS CORP,INCR,83146
1996-02-22,KAYE KOTTS ASSOCIATES INC,KTAX,83147
1996-02-15,LANDEC CORP,LNDC,83148
2022-11-15,LIFECORE BIOMEDICAL INC,LFCR,83148
1996-02-22,LIGHTPATH TECHNOLOGIES INC,LPTHA,83149
2000-07-12,LIGHTPATH TECHNOLOGIES INC,LPTH,83149
1996-02-14,N C S HEALTHCARE INC,NCSS,83150
1996-02-16,NEOSE TECHNOLOGIES INC,NTEC,83151
1996-02-01,NEW WORLD COFFEE INC,NWCI,83152
1998-01-14,NEW WORLD COFFEE AND BAGELS INC,NWCI,83152
2001-09-28,NEW WORLD RESTAURANT GROUP INC,NWCI,83152
2001-11-27,NEW WORLD RESTAURANT GROUP INC,,83152
2007-05-03,EINSTEIN NOAH RESTAURANT GRP INC,,83152
2007-06-08,EINSTEIN NOAH RESTAURANT GRP INC,BAGL,83152
1996-02-13,ORANGE NATIONAL BANCORP,OGNB,83153
1996-02-14,OPTICAL SENSORS INC,OPSI,83154
1996-02-09,OHIO VALLEY BANC CORP,OVBC,83155
1996-02-27,PREFERRED NETWORKS INC,PFNT,83156
1996-02-12,PHYSICIAN SUPPORT SYS INC,PHSS,83157
1996-02-02,R A C FINANCIAL GROUP INC,RACF,83159
1997-03-07,FIRSTPLUS FINANCIAL GROUP INC,FPFG,83159
1998-01-08,FIRSTPLUS FINANCIAL GROUP INC,FP,83159
1996-02-07,RAPTOR SYSTEMS INC,RAPT,83160
1996-02-08,RURAL CELLULAR CORP,RCCC,83161
2002-12-18,RURAL CELLULAR CORP,,83161
2003-12-30,RURAL CELLULAR CORP,RCCC,83161
1996-02-07,RENAL CARE GROUP INC,RCGI,83162
2001-11-13,RENAL CARE GROUP INC,RCI,83162
1996-02-02,REMEC INC,REMC,83163
1996-02-29,RESCORP INC,RISC,83164
1996-02-02,REALCO INC,RLCO,83165
2002-06-12,OAK RIDGE CAPITAL GROUP,ORCG,83165
1996-02-15,S C B COMPUTER TECHNOLOGY INC,SCBI,83167
1996-02-27,SONICS & MATERIALS INC,SIMA,83168
1983-04-08,WINDSOR INDUSTRIES INC,WNDS,83169
1996-02-12,SOURCE CO,SORC,83170
1997-08-26,SOURCE INFORMATION MANAGEMENT CO,SORC,83170
2002-08-02,SOURCE INTERLINK COS INC,SORC,83170
1996-02-06,3 D GEOPHYSICAL INC,TDGO,83172
1996-03-01,THERMO MIZER ENVIRONMENTAL CORP,THMZ,83173
1998-06-30,LAMINAIRE CORP,THMZ,83173
1996-02-27,TRIDENT INTERNATIONAL INC DEL,TRDT,83174
1996-02-08,TRESCOM INTERNATIONAL INC,TRES,83175
1996-02-22,ULTRAFEM INC,UFEM,83176
1972-12-14,WINDSOR LIFE INS CO AMER,WIND,83177
1988-06-10,EMPIRE STATE LIFE INS CO,WIND,83177
1988-06-13,EMPIRE STATE LIFE INS CO,ESLI,83177
1996-02-16,ULTRADATA CORP,ULTD,83178
1996-02-01,UNIDIGITAL INC,UNDG,83179
1999-02-08,UNIDIGITAL INC,UDG,83179
1996-02-01,U S SATELLITE BROADCASTING INC,USSB,83180
1996-02-14,VITALCOM INC,VCOM,83181
1996-02-14,WHITEWING LABS INC,WWLI,83184
1996-02-14,XETEL CORP,XTEL,83185
1995-11-01,D S T SYSTEMS INC DEL,DST,83186
1996-03-18,AMERICAN BODY ARMOR & EQUIP INC,ABE,83189
1996-08-22,ARMOR HOLDINGS INC,ABE,83189
1999-05-07,ARMOR HOLDINGS INC,AH,83189
1996-03-26,BELCO OIL & GAS CORP,BOG,83190
1996-03-01,BERG ELECTRONICS CORP,BEI,83191
1996-03-12,CARIBINER INTERNATIONAL INC,CWC,83193
2000-06-30,AUDIO VISUAL SERVICES CORP,AVC,83193
1996-03-27,EARTHGRAINS CO,EGR,83202
1996-03-28,FALMOUTH COOPERATIVE BANK MASS,FCB,83203
1997-10-08,FALMOUTH BANCORP INC,FCB,83203
1996-03-22,FIRST USA PAYMENTECH INC,PTI,83204
1997-10-29,PAYMENTECH INC,PTI,83204
1972-12-14,WINNS STORES INC,WSTO,83214
1996-03-26,G A FINANCIAL INC,GAF,83226
1996-03-11,MORRISON FRESH COOKING INC,MFC,83227
1997-09-08,MORRISON RESTAURANTS INC NEW,MRN,83227
1996-03-11,MORRISON HEALTH CARE INC,MHI,83228
1999-07-01,MORRISON MANAGEMENT SPEC INC,MHI,83228
1996-03-08,STERLING COMMERCE INC,SE,83229
1996-03-27,THERMO SENTRON INC,TSR,83230
1996-03-19,THERMOQUEST CORP,TMQ,83231
1996-03-11,VANSTAR CORP,VST,83232
1996-03-06,GREIF BROTHERS CORP,GBCOA,83233
2002-10-07,GREIF BROTHERS CORP,GEF,83233
2003-03-31,GREIF INC,GEF,83233
1996-03-21,ALPHANET SOLUTIONS INC,ALPH,83234
1996-03-22,ANALOGY INC,ANLG,83235
1996-03-29,ARROW MAGNOLIA INTERNATIONAL INC,ARWM,83236
1996-03-28,BACOU U S A INC,BACU,83238
1998-07-23,BACOU U S A INC,BAU,83238
1996-03-12,BANKATLANTIC BANCORP INC,BANCA,83239
1997-08-20,BANKATLANTIC BANCORP INC,BBX,83239
2012-08-06,B B X CAPITAL CORP,BBX,83239
1996-03-11,FREDERICK BREWING CO,BLUE,83240
1996-03-29,BARNETT INC,BNTT,83241
1996-03-19,BIOFIELD CORP,BZET,83242
1996-03-14,CALIFORNIA COMMUNITY BANCSHRS CP,CCBC,83243
1996-03-29,CENTURY ALUMINUM CO,CENX,83244
1996-03-26,COMMUNITY FEDERAL BANCORP INC,CFTP,83245
1996-03-06,CHIREX INC,CHRX,83246
1996-03-07,COMPARE GENERIKS INC,COGE,83248
1972-12-14,WINSTON N K CORP,,83249
1996-03-29,CRAZY WOMAN CREEK BANCORP INC,CRZY,83250
1996-03-08,CYTYC CORP,CYTC,83251
1996-03-29,DATA DIMENSIONS INC,DDIM,83252
1996-03-06,DATA PROCESSING RESOURCES CORP,DPRC,83253
1996-03-21,DAWSON PRODUCTION SERVICES INC,DPSI,83254
1998-07-17,DAWSON PRODUCTION SERVICES INC,DPS,83254
